id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,saleprice,overall_qual * gr_liv_area,exter_qual * gr_liv_area,gr_liv_area * kitchen_qual,bsmt_qual * gr_liv_area,overall_qual * 1st_flr_sf,overall_qual * kitchen_qual,overall_qual * exter_qual,overall_qual^2,overall_qual * total_bsmt_sf,overall_qual * garage_area,overall_qual * garage_cars,total_bsmt_sf * gr_liv_area,overall_qual * bsmt_qual,overall_qual * year_built,overall_qual * garage_yr_blt,overall_qual * totrms_abvgrd,gr_liv_area * garage_area,overall_qual * year_remod/add,gr_liv_area * garage_cars,garage_area * garage_cars,totrms_abvgrd * gr_liv_area,1st_flr_sf * total_bsmt_sf,garage_yr_blt * year_built,total_area,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
399,146,535175070,20,73.0,9300,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1960,1960,Gable,CompShg,3,324.0,3,3,CBlock,3,3,1,3,697.0,1,0.0,571.0,1268.0,GasA,3,1,4,1264,0,0,1264,1.0,0.0,1,0,3,1,3,6,Typ,2,4,5,1960.0,1,2.0,461.0,3,3,Y,0,0,0,0,143,0,0,0,0,0,4,2010,167500,6320,3792,3792,3792,6320,15,15,25,6340.0,2305.0,10.0,1602752.0,15,9800,9800.0,30,582704.0,9800,2528.0,922.0,7584,1602752.0,3841600.0,4257.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
400,809,906226080,90,64.0,7018,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,1,275.0,3,3,CBlock,4,3,3,6,1086.0,1,0.0,0.0,1086.0,GasA,3,1,4,1224,0,0,1224,2.0,0.0,0,2,2,2,3,6,Typ,2,3,1,1979.0,1,2.0,528.0,3,3,Y,120,0,0,0,0,0,0,0,0,0,6,2009,153337,6120,3672,3672,4896,6120,15,15,25,5430.0,2640.0,10.0,1329264.0,20,9895,9895.0,30,646272.0,9895,2448.0,1056.0,7344,1329264.0,3916441.0,4062.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
401,767,904351200,70,54.0,6629,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,0,0.0,3,4,BrkTil,3,3,1,4,551.0,1,0.0,121.0,672.0,GasA,3,0,4,697,672,0,1369,1.0,0.0,2,0,3,1,3,6,Typ,0,0,1,1930.0,1,1.0,300.0,3,3,Y,147,0,0,0,0,0,0,0,0,0,7,2009,103600,8214,4107,4107,4107,4182,18,18,36,4032.0,1800.0,6.0,919968.0,18,11550,11580.0,36,410700.0,11700,1369.0,300.0,8214,468384.0,3715250.0,3710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
402,262,907200340,20,75.0,10650,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,6,1976,1976,Gable,CompShg,0,0.0,3,3,CBlock,3,4,3,2,182.0,5,712.0,0.0,894.0,GasA,3,1,4,894,0,0,894,1.0,0.0,1,0,3,1,3,5,Typ,0,0,5,1976.0,1,1.0,308.0,3,3,Y,365,0,0,0,0,0,0,3,0,0,2,2010,128200,4470,2682,2682,2682,4470,15,15,25,4470.0,1540.0,5.0,799236.0,15,9880,9880.0,25,275352.0,9880,894.0,308.0,4470,799236.0,3904576.0,2990.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,101,533221090,160,68.0,2117,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,3,216.0,4,3,PConc,4,3,1,6,378.0,1,0.0,378.0,756.0,GasA,5,1,4,769,804,0,1573,0.0,0.0,2,1,3,1,4,5,Typ,0,0,1,2000.0,1,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0,0,0,6,2010,177500,9438,6292,6292,6292,4614,24,24,36,4536.0,2640.0,12.0,1189188.0,24,12000,12000.0,30,692120.0,12000,3146.0,880.0,7865,581364.0,4000000.0,4342.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,48,528176070,60,105.0,13650,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,5,2002,2002,Gable,CompShg,3,232.0,4,3,PConc,4,3,4,6,578.0,1,0.0,1093.0,1671.0,GasA,5,1,4,1687,563,0,2250,1.0,0.0,2,1,3,1,4,7,Typ,1,5,5,2002.0,3,3.0,756.0,3,3,Y,238,130,0,0,0,0,0,0,0,0,6,2010,320000,18000,9000,9000,9000,13496,32,32,64,13368.0,6048.0,24.0,3759750.0,32,16016,16016.0,56,1701000.0,16016,6750.0,2268.0,15750,2818977.0,4008004.0,6927.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
405,489,528290180,60,42.0,8433,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2000,2000,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,6,683.0,1,0.0,111.0,794.0,GasA,5,1,4,819,695,0,1514,1.0,0.0,2,1,3,1,3,7,Typ,1,3,5,2000.0,3,2.0,394.0,3,3,Y,0,72,0,0,0,0,0,0,0,0,6,2009,190000,9084,4542,4542,6056,4914,18,18,36,4764.0,2364.0,12.0,1202116.0,24,12000,12000.0,42,596516.0,12000,3028.0,788.0,10598,650286.0,4000000.0,4216.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
406,2369,527451200,160,21.0,1680,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,3,236.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,3,1,4,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,N,201,0,0,0,0,0,0,0,0,0,4,2006,91500,7308,3654,3654,3654,4032,18,18,36,4032.0,0.0,0.0,818496.0,18,11826,11880.0,42,0.0,11826,0.0,0.0,8526,451584.0,3902580.0,3108.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
407,707,902202150,190,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,811.0,811.0,GasA,3,1,3,811,576,0,1387,0.0,0.0,2,0,3,2,4,7,Typ,0,0,3,1954.0,1,1.0,256.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,11,2009,93000,6935,4161,5548,4161,4055,20,15,25,4055.0,1280.0,5.0,1124857.0,15,9770,9770.0,35,355072.0,9770,1387.0,256.0,9709,657721.0,3818116.0,3841.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
408,1556,911102170,70,50.0,8500,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,0,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,649.0,649.0,GasA,3,0,4,649,668,0,1317,0.0,0.0,1,0,3,1,3,6,Typ,0,0,1,1920.0,1,1.0,250.0,3,2,N,0,54,172,0,0,0,0,3,0,0,7,2008,40000,5268,3951,3951,3951,2596,12,12,16,2596.0,1000.0,4.0,854733.0,12,7680,7680.0,24,329250.0,7800,1317.0,250.0,7902,421201.0,3686400.0,3533.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,2034,903454010,70,60.0,6882,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,7,1914,2006,Gable,CompShg,0,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,684.0,684.0,GasA,3,1,4,773,582,0,1355,0.0,0.0,1,1,3,1,4,7,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,Y,136,0,115,0,0,0,0,0,0,0,3,2007,127000,8130,4065,5420,4065,4638,24,18,36,4104.0,0.0,0.0,926820.0,18,11484,11880.0,42,0.0,12036,0.0,0.0,9485,528732.0,3789720.0,3394.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
410,308,911204100,30,66.0,8712,Grvl,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,4,7,1896,1950,Hip,CompShg,0,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,4,1,4,952,0,0,952,0.0,0.0,1,0,3,1,3,5,Typ,0,0,1,1896.0,2,1.0,330.0,3,3,N,0,0,265,0,0,0,0,0,0,0,6,2010,50138,3808,1904,2856,2856,3808,12,8,16,3024.0,1320.0,4.0,719712.0,12,7584,7584.0,20,314160.0,7800,952.0,330.0,4760,719712.0,3594816.0,2990.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
411,2176,908152070,20,68.0,7917,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,7,1976,1976,Hip,CompShg,3,174.0,3,4,CBlock,3,4,1,4,751.0,1,0.0,392.0,1143.0,GasA,3,1,4,1113,0,0,1113,1.0,0.0,1,1,3,1,3,6,Typ,1,2,5,1987.0,2,1.0,504.0,3,4,Y,370,30,0,0,0,0,0,4,0,0,5,2007,148000,6678,3339,3339,3339,6678,18,18,36,6858.0,3024.0,6.0,1272159.0,18,11856,11922.0,36,560952.0,11856,1113.0,504.0,6678,1272159.0,3926312.0,3873.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
412,1549,910203020,30,71.0,6900,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1940,1955,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,5,403.0,3,125.0,212.0,740.0,GasA,5,1,4,778,0,0,778,0.0,0.0,1,0,2,1,3,4,Typ,1,4,1,1966.0,3,1.0,924.0,5,5,Y,0,25,0,0,0,0,0,0,0,0,2,2008,120500,3890,2334,2334,2334,3890,15,15,25,3700.0,4620.0,5.0,575720.0,15,9700,9830.0,20,718872.0,9775,778.0,924.0,3112,575720.0,3814040.0,3220.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
413,909,909178160,50,60.0,9900,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,0,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,778.0,778.0,GasA,3,1,4,944,545,0,1489,0.0,0.0,2,0,3,1,3,7,Typ,1,4,1,1940.0,1,1.0,240.0,3,3,Y,335,0,0,0,0,0,0,2,0,0,7,2009,139500,8934,4467,4467,4467,5664,18,18,36,4668.0,1440.0,6.0,1158442.0,18,11640,11640.0,42,357360.0,11700,1489.0,240.0,10423,734432.0,3763600.0,3996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
414,892,908154040,20,86.0,13286,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,9,5,2007,2008,Hip,CompShg,1,340.0,5,3,PConc,5,3,1,6,1234.0,1,0.0,464.0,1698.0,GasA,5,1,4,1698,0,0,1698,1.0,0.0,2,0,3,1,5,8,Typ,1,4,5,2007.0,3,3.0,768.0,3,3,Y,327,64,0,0,0,0,0,0,0,0,2,2009,320000,15282,8490,8490,8490,15282,45,45,81,15282.0,6912.0,27.0,2883204.0,45,18063,18063.0,72,1304064.0,18072,5094.0,2304.0,13584,2883204.0,4028049.0,5862.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
415,2045,904100100,70,107.0,12888,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,1Fam,2Story,7,8,1937,1980,Gable,CompShg,0,0.0,3,4,CBlock,3,3,1,5,288.0,1,0.0,717.0,1005.0,GasA,3,1,4,1262,1005,0,2267,1.0,0.0,1,1,3,1,3,7,Typ,2,4,5,1937.0,3,2.0,498.0,3,3,Y,521,0,0,0,0,0,0,0,0,0,4,2007,219000,15869,6801,6801,6801,8834,21,21,49,7035.0,3486.0,14.0,2278335.0,21,13559,13559.0,49,1128966.0,13860,4534.0,996.0,15869,1268310.0,3751969.0,6037.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
416,2927,923276100,20,68.0,8885,Pave,0,IR1,Low,AllPub,Inside,Mod,1Fam,1Story,5,5,1983,1983,Gable,CompShg,0,0.0,3,3,CBlock,4,3,3,4,301.0,5,324.0,239.0,864.0,GasA,3,1,4,902,0,0,902,1.0,0.0,1,0,2,1,3,5,Typ,0,0,5,1983.0,1,2.0,484.0,3,3,Y,164,0,0,0,0,0,0,3,0,0,6,2006,131000,4510,2706,2706,3608,4510,15,15,25,4320.0,2420.0,10.0,779328.0,20,9915,9915.0,25,436568.0,9915,1804.0,968.0,4510,779328.0,3932289.0,3152.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,1732,528221030,60,62.0,8857,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2006,2006,Gable,CompShg,0,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,5,1,4,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,Typ,1,4,5,2006.0,2,2.0,440.0,3,3,Y,100,30,0,0,0,0,0,0,0,0,3,2007,171925,8970,5980,5980,5980,4428,24,24,36,4428.0,2640.0,12.0,1103310.0,24,12036,12036.0,42,657800.0,12036,2990.0,880.0,10465,544644.0,4024036.0,4168.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
418,998,527107090,20,53.0,14137,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1996,1997,Gable,CompShg,0,0.0,4,3,PConc,4,3,1,6,450.0,1,0.0,898.0,1348.0,GasA,4,1,4,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,Typ,0,0,5,1996.0,1,2.0,404.0,3,3,Y,0,39,0,0,0,0,0,0,0,0,11,2008,177900,6920,5536,5536,5536,6920,20,20,25,6740.0,2020.0,10.0,1865632.0,20,9980,9980.0,35,559136.0,9985,2768.0,808.0,9688,1865632.0,3984016.0,4520.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
419,2203,909252170,70,53.0,6720,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,7,1921,1950,Gable,CompShg,0,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,585.0,585.0,GasA,3,0,4,851,585,0,1436,0.0,0.0,1,0,3,1,3,7,Typ,1,4,1,1992.0,1,1.0,228.0,3,3,Y,184,0,0,0,0,0,0,0,0,0,4,2007,141500,8616,4308,4308,4308,5106,18,18,36,3510.0,1368.0,6.0,840060.0,18,11526,11952.0,42,327408.0,11700,1436.0,228.0,10052,497835.0,3826632.0,3685.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
420,356,527162120,60,60.0,7500,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1998,1999,Gable,CompShg,0,0.0,4,3,PConc,4,3,1,6,476.0,1,0.0,476.0,952.0,GasA,4,1,4,952,684,0,1636,1.0,0.0,2,1,3,1,3,7,Typ,1,3,5,1998.0,3,2.0,440.0,3,3,Y,0,84,0,0,0,0,0,0,0,0,10,2009,191000,9816,6544,4908,6544,5712,18,24,36,5712.0,2640.0,12.0,1557472.0,24,11988,11988.0,42,719840.0,11994,3272.0,880.0,11452,906304.0,3992004.0,4664.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
421,2475,531375100,20,63.0,13072,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,2004,2004,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,5,941.0,1,0.0,217.0,1158.0,GasA,5,1,4,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,Typ,0,0,1,2006.0,1,2.0,576.0,3,3,Y,0,50,0,0,0,0,0,0,0,0,5,2006,158000,6948,3474,4632,4632,6948,24,18,36,6948.0,3456.0,12.0,1340964.0,24,12024,12036.0,30,667008.0,12024,2316.0,1152.0,5790,1340964.0,4020024.0,4050.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
422,2264,916386170,20,67.0,10656,Pave,0,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,8,5,2006,2007,Gable,CompShg,1,274.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1638.0,1638.0,GasA,5,1,4,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,Typ,1,4,5,2007.0,2,3.0,870.0,3,3,Y,192,80,0,0,0,0,0,0,0,0,11,2007,248900,13168,6584,6584,6584,13168,32,32,64,13104.0,6960.0,24.0,2696148.0,32,16048,16056.0,48,1432020.0,16056,4938.0,2610.0,9876,2696148.0,4026042.0,5800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
423,2201,909252010,50,60.0,7200,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,3,252.0,3,3,BrkTil,4,3,1,5,569.0,1,0.0,162.0,731.0,GasA,5,1,4,981,787,0,1768,1.0,0.0,1,1,3,1,4,7,Typ,2,3,1,1939.0,1,1.0,240.0,3,3,Y,0,0,264,0,0,0,0,3,0,0,6,2007,175000,8840,5304,7072,7072,4905,20,15,25,3655.0,1200.0,5.0,1292408.0,20,9685,9695.0,35,424320.0,9750,1768.0,240.0,12376,717111.0,3755843.0,4507.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
